Frame,Person,Keypoint,X,Y
1012,1,6,tensor(227.6005),tensor(640.2987)
1012,1,7,tensor(532.0695),tensor(720.)
1012,1,8,tensor(169.6204),tensor(720.)
1012,1,9,tensor(527.9019),tensor(680.0163)
1012,1,10,tensor(249.9000),tensor(705.2191)
1012,1,11,tensor(422.8694),tensor(720.)
1012,1,12,tensor(277.7897),tensor(720.)
1012,1,13,tensor(360.6829),tensor(720.)
1012,1,14,tensor(284.2375),tensor(673.1523)
1012,1,15,tensor(381.0482),tensor(720.)
1012,1,16,tensor(444.1595),tensor(629.0312)
1012,2,0,tensor(443.6159),tensor(180.9354)
1012,2,1,tensor(469.4952),tensor(156.9513)
1012,2,2,tensor(413.7778),tensor(153.6419)
1012,2,3,tensor(501.0728),tensor(184.3390)
1012,2,4,tensor(365.5042),tensor(178.4091)
1012,2,5,tensor(558.1013),tensor(334.0781)
1012,2,6,tensor(284.7814),tensor(334.0118)
1012,2,7,tensor(619.2479),tensor(527.2089)
1012,2,8,tensor(222.0778),tensor(538.3217)
1012,2,9,tensor(591.1104),tensor(630.8989)
1012,2,10,tensor(309.3782),tensor(590.1509)
1012,2,11,tensor(505.6583),tensor(643.6092)
1012,2,12,tensor(315.5385),tensor(646.6625)
1012,2,13,tensor(617.0125),tensor(715.1298)
1012,2,14,tensor(312.8729),tensor(696.6619)
1012,2,15,tensor(599.6305),tensor(720.)
1012,2,16,tensor(321.5190),tensor(674.7983)
1012,3,0,tensor(202.2480),tensor(7.8649)
1012,3,1,tensor(208.3952),tensor(0.)
1012,3,2,tensor(191.1944),tensor(0.)
1012,3,3,tensor(220.6709),tensor(0.)
1012,3,4,tensor(166.7366),tensor(0.)
1012,3,5,tensor(275.4268),tensor(36.7538)
1012,3,6,tensor(85.6541),tensor(40.4344)
1012,3,7,tensor(314.9321),tensor(228.0369)
1012,3,8,tensor(98.4069),tensor(240.5695)
1012,3,9,tensor(274.9176),tensor(264.2578)
1012,3,10,tensor(256.3948),tensor(258.7433)
1012,3,11,tensor(250.8686),tensor(308.0248)
1012,3,12,tensor(122.0289),tensor(319.5089)
1012,3,13,tensor(296.6172),tensor(470.7851)
1012,3,14,tensor(159.4399),tensor(502.6798)
1012,3,15,tensor(266.9286),tensor(650.5948)
1012,3,16,tensor(169.9806),tensor(696.5159)
1012,4,0,tensor(953.7313),tensor(201.5109)
1012,4,1,tensor(973.6902),tensor(181.7145)
1012,4,2,tensor(926.3884),tensor(179.5885)
1012,4,3,tensor(989.2975),tensor(205.7415)
1012,4,4,tensor(870.7498),tensor(200.7286)
1012,4,5,tensor(1031.5500),tensor(343.4496)
1012,4,6,tensor(789.4373),tensor(332.7571)
1012,4,7,tensor(1052.9797),tensor(531.0217)
1012,4,8,tensor(764.3434),tensor(508.9005)
1012,4,9,tensor(971.5953),tensor(557.9203)
1012,4,10,tensor(856.6594),tensor(544.9180)
1012,4,11,tensor(1002.2948),tensor(641.4072)
1012,4,12,tensor(842.2646),tensor(640.0079)
1012,4,13,tensor(1041.0955),tensor(662.4309)
1012,4,14,tensor(847.4617),tensor(639.0494)
1012,4,15,tensor(1060.5330),tensor(720.)
1012,4,16,tensor(936.6505),tensor(679.8386)
1013,0,0,tensor(940.8347),tensor(565.7299)
1013,0,1,tensor(966.8710),tensor(545.6979)
1013,0,2,tensor(912.7967),tensor(546.3535)
1013,0,3,tensor(1002.8711),tensor(569.5175)
1013,0,4,tensor(874.3190),tensor(571.0778)
1013,0,5,tensor(1041.4955),tensor(667.4193)
1013,0,6,tensor(827.6746),tensor(674.0089)
1013,0,7,tensor(1054.8604),tensor(720.)
1013,0,8,tensor(806.6862),tensor(720.)
1013,0,9,tensor(967.7358),tensor(695.1951)
1013,0,10,tensor(897.7001),tensor(715.4302)
1013,0,11,tensor(1013.4260),tensor(720.)
1013,0,12,tensor(880.3726),tensor(720.)
1013,0,13,tensor(1054.0596),tensor(681.0824)
1013,0,14,tensor(895.5365),tensor(678.2664)
1013,0,15,tensor(1046.1332),tensor(699.0137)
1013,0,16,tensor(972.5471),tensor(693.2626)
1013,1,0,tensor(412.7788),tensor(460.4708)
1013,1,1,tensor(436.2357),tensor(430.9173)
1013,1,2,tensor(375.8118),tensor(435.3636)
1013,1,3,tensor(458.4340),tensor(460.8554)
1013,1,4,tensor(313.7122),tensor(470.9329)
1013,1,5,tensor(500.8469),tensor(634.3173)
1013,1,6,tensor(227.8377),tensor(640.5484)
1013,1,7,tensor(532.0382),tensor(720.)
1013,1,8,tensor(174.0522),tensor(720.)
1013,1,9,tensor(529.3674),tensor(679.5917)
1013,1,10,tensor(262.7325),tensor(706.5594)
1013,1,11,tensor(424.8222),tensor(720.)
1013,1,12,tensor(280.2591),tensor(720.)
1013,1,13,tensor(363.0085),tensor(720.)
1013,1,14,tensor(287.1926),tensor(673.8292)
1013,1,15,tensor(382.4937),tensor(720.)
1013,1,16,tensor(446.8413),tensor(628.3258)
1013,2,0,tensor(442.8135),tensor(181.1534)
1013,2,1,tensor(468.8377),tensor(156.8442)
1013,2,2,tensor(412.9822),tensor(153.5107)
1013,2,3,tensor(501.1753),tensor(183.6706)
1013,2,4,tensor(365.5012),tensor(177.8762)
1013,2,5,tensor(557.9242),tensor(334.1557)
1013,2,6,tensor(284.7381),tensor(333.6356)
1013,2,7,tensor(616.4973),tensor(529.0433)
1013,2,8,tensor(221.2000),tensor(538.8224)
1013,2,9,tensor(592.2456),tensor(631.0461)
1013,2,10,tensor(305.8911),tensor(592.0252)
1013,2,11,tensor(507.1201),tensor(640.1194)
1013,2,12,tensor(316.9823),tensor(643.6332)
1013,2,13,tensor(628.5729),tensor(713.6058)
1013,2,14,tensor(320.5492),tensor(694.8799)
1013,2,15,tensor(616.1899),tensor(720.)
1013,2,16,tensor(328.8115),tensor(673.6483)
1013,3,0,tensor(194.5556),tensor(8.3475)
1013,3,1,tensor(198.4062),tensor(0.)
1013,3,2,tensor(187.2597),tensor(0.)
1013,3,3,tensor(213.6816),tensor(0.)
1013,3,4,tensor(172.9304),tensor(0.)
1013,3,5,tensor(272.2755),tensor(31.0452)
1013,3,6,tensor(99.7871),tensor(37.3672)
1013,3,7,tensor(310.7307),tensor(227.5881)
1013,3,8,tensor(110.3881),tensor(240.2871)
1013,3,9,tensor(279.9012),tensor(262.4712)
1013,3,10,tensor(248.6441),tensor(257.3988)
1013,3,11,tensor(237.3141),tensor(301.0329)
1013,3,12,tensor(119.1449),tensor(309.9270)
1013,3,13,tensor(278.6303),tensor(496.3270)
1013,3,14,tensor(162.0938),tensor(521.6332)
1013,3,15,tensor(237.9666),tensor(662.2023)
1013,3,16,tensor(145.6248),tensor(702.2690)
1013,4,0,tensor(953.6392),tensor(201.9971)
1013,4,1,tensor(973.5896),tensor(182.1236)
1013,4,2,tensor(926.1072),tensor(179.9185)
1013,4,3,tensor(989.0482),tensor(206.4093)
1013,4,4,tensor(869.7114),tensor(201.2163)
1013,4,5,tensor(1030.9807),tensor(344.9367)
1013,4,6,tensor(787.3979),tensor(333.2794)
1013,4,7,tensor(1048.6553),tensor(531.4019)
1013,4,8,tensor(761.4089),tensor(507.5087)
1013,4,9,tensor(962.1891),tensor(556.3630)
1013,4,10,tensor(853.9984),tensor(544.9762)
1013,4,11,tensor(1000.2595),tensor(641.4395)
1013,4,12,tensor(839.0270),tensor(639.4259)
1013,4,13,tensor(1039.3251),tensor(662.1032)
1013,4,14,tensor(842.1116),tensor(637.6001)
1013,4,15,tensor(1059.0393),tensor(720.)
1013,4,16,tensor(930.0256),tensor(679.0266)
1014,0,0,tensor(941.4624),tensor(565.4951)
1014,0,1,tensor(967.5695),tensor(545.7208)
1014,0,2,tensor(913.2423),tensor(545.9973)
1014,0,3,tensor(1003.3822),tensor(570.1686)
1014,0,4,tensor(874.2976),tensor(570.9989)
1014,0,5,tensor(1042.8452),tensor(669.1796)
1014,0,6,tensor(827.2538),tensor(673.9752)
1014,0,7,tensor(1054.3680),tensor(720.)
1014,0,8,tensor(806.0295),tensor(720.)
1014,0,9,tensor(966.1855),tensor(695.3492)
1014,0,10,tensor(897.5382),tensor(715.7334)
1014,0,11,tensor(1015.2621),tensor(720.)
1014,0,12,tensor(881.4464),tensor(720.)
1014,0,13,tensor(1055.1180),tensor(682.2136)
1014,0,14,tensor(897.0530),tensor(677.2223)
1014,0,15,tensor(1045.8608),tensor(701.2717)
1014,0,16,tensor(974.4086),tensor(693.2410)
1014,1,0,tensor(412.2770),tensor(459.2072)
1014,1,1,tensor(436.0807),tensor(429.9135)
1014,1,2,tensor(375.2114),tensor(434.6146)
1014,1,3,tensor(459.1816),tensor(461.1937)
1014,1,4,tensor(313.8039),tensor(471.7980)
1014,1,5,tensor(502.6462),tensor(634.7700)
1014,1,6,tensor(227.9195),tensor(640.7135)
1014,1,7,tensor(534.9506),tensor(720.)
1014,1,8,tensor(174.8160),tensor(720.)
1014,1,9,tensor(531.1503),tensor(680.9057)
1014,1,10,tensor(267.6321),tensor(705.1060)
1014,1,11,tensor(424.7556),tensor(720.)
1014,1,12,tensor(278.6688),tensor(720.)
1014,1,13,tensor(364.1962),tensor(717.9877)
1014,1,14,tensor(285.3225),tensor(671.7458)
1014,1,15,tensor(385.6773),tensor(720.)
1014,1,16,tensor(446.1627),tensor(627.7684)
1014,2,0,tensor(442.5271),tensor(181.2737)
1014,2,1,tensor(468.4188),tensor(156.6494)
1014,2,2,tensor(412.3304),tensor(153.7943)
1014,2,3,tensor(501.0873),tensor(183.1648)
1014,2,4,tensor(364.8785),tensor(178.4967)
1014,2,5,tensor(558.1896),tensor(332.9719)
1014,2,6,tensor(284.5302),tensor(334.1715)
1014,2,7,tensor(614.6122),tensor(528.9791)
1014,2,8,tensor(223.3500),tensor(541.8749)
1014,2,9,tensor(591.6547),tensor(633.0594)
1014,2,10,tensor(311.2275),tensor(595.5477)
1014,2,11,tensor(508.6036),tensor(639.4268)
1014,2,12,tensor(317.3921),tensor(643.8199)
1014,2,13,tensor(632.9409),tensor(711.6949)
1014,2,14,tensor(319.6009),tensor(693.4401)
1014,2,15,tensor(622.1265),tensor(720.)
1014,2,16,tensor(326.6727),tensor(673.0417)
1014,3,0,tensor(191.0114),tensor(6.9096)
1014,3,1,tensor(195.4735),tensor(0.)
1014,3,2,tensor(181.5983),tensor(0.)
1014,3,3,tensor(206.7934),tensor(0.)
1014,3,4,tensor(162.7963),tensor(0.)
1014,3,5,tensor(269.9247),tensor(39.8317)
1014,3,6,tensor(87.3884),tensor(42.1618)
1014,3,7,tensor(314.2079),tensor(231.0600)
1014,3,8,tensor(103.2622),tensor(237.9315)
1014,3,9,tensor(273.7159),tensor(263.6795)
1014,3,10,tensor(253.4789),tensor(259.2259)
1014,3,11,tensor(246.7289),tensor(316.5085)
1014,3,12,tensor(123.6241),tensor(324.8610)
1014,3,13,tensor(279.4058),tensor(501.1793)
1014,3,14,tensor(154.5311),tensor(523.3104)
1014,3,15,tensor(257.7227),tensor(663.7026)
1014,3,16,tensor(166.4298),tensor(693.9363)
1014,4,0,tensor(952.8376),tensor(205.6858)
1014,4,1,tensor(975.0433),tensor(184.3662)
1014,4,2,tensor(926.1779),tensor(180.8488)
1014,4,3,tensor(991.4395),tensor(208.0244)
1014,4,4,tensor(867.8740),tensor(200.2345)
1014,4,5,tensor(1038.4617),tensor(354.0291)
1014,4,6,tensor(788.1431),tensor(345.9924)
1014,4,7,tensor(1078.5444),tensor(546.3663)
1014,4,8,tensor(773.9398),tensor(527.2020)
1014,4,9,tensor(981.1473),tensor(579.2711)
1014,4,10,tensor(835.0904),tensor(553.2418)
1014,4,11,tensor(1006.4922),tensor(666.3538)
1014,4,12,tensor(840.8311),tensor(663.2742)
1014,4,13,tensor(1058.8002),tensor(684.0052)
1014,4,14,tensor(846.9248),tensor(646.8238)
1014,4,15,tensor(1095.8206),tensor(711.1027)
1014,4,16,tensor(959.9976),tensor(640.1602)
1015,0,0,tensor(637.7214),tensor(211.1784)
1015,0,1,tensor(665.4684),tensor(182.9896)
1015,0,2,tensor(609.0812),tensor(184.2957)
1015,0,3,tensor(703.8270),tensor(201.5799)
1015,0,4,tensor(572.2276),tensor(205.4436)
1015,0,5,tensor(794.6740),tensor(373.2185)
1015,0,6,tensor(500.9813),tensor(379.9524)
1015,0,7,tensor(847.9161),tensor(585.2957)
1015,0,8,tensor(454.6113),tensor(596.5239)
1015,0,9,tensor(725.6389),tensor(569.5348)
1015,0,10,tensor(496.5165),tensor(606.1893)
1015,0,11,tensor(735.3904),tensor(695.0295)
1015,0,12,tensor(561.6378),tensor(690.9774)
1015,0,13,tensor(716.3715),tensor(703.8553)
1015,0,14,tensor(581.6777),tensor(654.7188)
1015,0,15,tensor(698.6253),tensor(720.)
1015,0,16,tensor(729.9779),tensor(660.7676)
1016,0,0,tensor(636.4457),tensor(211.3500)
1016,0,1,tensor(664.3910),tensor(183.1113)
1016,0,2,tensor(607.8428),tensor(183.9926)
1016,0,3,tensor(702.8852),tensor(201.0482)
1016,0,4,tensor(570.5747),tensor(203.9190)
1016,0,5,tensor(792.7589),tensor(371.3950)
1016,0,6,tensor(500.2354),tensor(377.9051)
1016,0,7,tensor(847.8218),tensor(582.4080)
1016,0,8,tensor(455.2850),tensor(594.6841)
1016,0,9,tensor(726.9594),tensor(569.8976)
1016,0,10,tensor(499.2521),tensor(605.0064)
1016,0,11,tensor(734.5803),tensor(694.0356)
1016,0,12,tensor(561.1912),tensor(689.9658)
1016,0,13,tensor(716.3484),tensor(706.5464)
1016,0,14,tensor(581.5480),tensor(658.1146)
1016,0,15,tensor(693.9940),tensor(720.)
1016,0,16,tensor(726.1024),tensor(662.7569)
1017,0,0,tensor(635.3074),tensor(211.4095)
1017,0,1,tensor(663.5069),tensor(182.9158)
1017,0,2,tensor(606.6562),tensor(184.3513)
1017,0,3,tensor(702.7284),tensor(201.1543)
1017,0,4,tensor(569.8362),tensor(204.8504)
1017,0,5,tensor(793.7642),tensor(371.2185)
1017,0,6,tensor(499.4515),tensor(379.1547)
1017,0,7,tensor(847.3511),tensor(583.7399)
1017,0,8,tensor(456.7714),tensor(598.8906)
1017,0,9,tensor(708.8548),tensor(561.1634)
1017,0,10,tensor(518.1643),tensor(602.4443)
1017,0,11,tensor(737.0048),tensor(694.8016)
1017,0,12,tensor(561.7034),tensor(691.8435)
1017,0,13,tensor(714.3856),tensor(703.5631)
1017,0,14,tensor(579.9343),tensor(660.2319)
1017,0,15,tensor(691.4764),tensor(720.)
1017,0,16,tensor(728.8969),tensor(663.7458)
1018,0,0,tensor(633.2581),tensor(211.4924)
1018,0,1,tensor(662.0119),tensor(183.1024)
1018,0,2,tensor(604.5203),tensor(185.0979)
1018,0,3,tensor(702.8370),tensor(201.7977)
1018,0,4,tensor(568.6719),tensor(206.6467)
1018,0,5,tensor(794.2024),tensor(370.3512)
1018,0,6,tensor(499.8251),tensor(378.2270)
1018,0,7,tensor(846.1868),tensor(584.0841)
1018,0,8,tensor(457.3870),tensor(596.8588)
1018,0,9,tensor(700.6895),tensor(559.1081)
1018,0,10,tensor(514.7928),tensor(604.2374)
1018,0,11,tensor(735.1071),tensor(694.6325)
1018,0,12,tensor(558.6968),tensor(691.4690)
1018,0,13,tensor(712.6472),tensor(705.2375)
1018,0,14,tensor(576.2565),tensor(662.8767)
1018,0,15,tensor(694.5876),tensor(720.)
1018,0,16,tensor(728.6025),tensor(666.4067)
1019,0,0,tensor(631.2838),tensor(211.9290)
1019,0,1,tensor(660.3583),tensor(183.8009)
1019,0,2,tensor(603.5045),tensor(185.6128)
1019,0,3,tensor(702.2328),tensor(202.4057)
1019,0,4,tensor(569.7851),tensor(206.6750)
1019,0,5,tensor(793.8896),tensor(369.9789)
1019,0,6,tensor(500.9004),tensor(378.1261)
1019,0,7,tensor(847.9189),tensor(581.3030)
1019,0,8,tensor(456.3055),tensor(595.2908)
1019,0,9,tensor(702.6515),tensor(557.6915)
1019,0,10,tensor(514.6461),tensor(604.1481)
1019,0,11,tensor(734.5530),tensor(692.5536)
1019,0,12,tensor(559.3300),tensor(689.6714)
1019,0,13,tensor(711.4355),tensor(704.0981)
1019,0,14,tensor(576.8351),tensor(663.5531)
1019,0,15,tensor(692.6950),tensor(720.)
1019,0,16,tensor(729.7696),tensor(667.2836)
1020,0,0,tensor(631.2688),tensor(212.7934)
1020,0,1,tensor(659.9183),tensor(184.4113)
1020,0,2,tensor(603.2210),tensor(186.3942)
1020,0,3,tensor(701.3214),tensor(202.5125)
1020,0,4,tensor(569.3209),tensor(207.4223)
1020,0,5,tensor(794.2001),tensor(371.3572)
1020,0,6,tensor(500.9651),tensor(379.3251)
1020,0,7,tensor(847.3810),tensor(584.0425)
1020,0,8,tensor(456.6799),tensor(597.1664)
1020,0,9,tensor(706.3233),tensor(557.5225)
1020,0,10,tensor(511.1917),tensor(604.6618)
1020,0,11,tensor(734.4437),tensor(693.6256)
1020,0,12,tensor(559.5145),tensor(690.1089)
1020,0,13,tensor(709.3950),tensor(704.4204)
1020,0,14,tensor(575.1552),tensor(661.0300)
1020,0,15,tensor(691.0252),tensor(720.)
1020,0,16,tensor(726.2469),tensor(665.3872)
1021,0,0,tensor(630.9597),tensor(214.0284)
1021,0,1,tensor(659.4246),tensor(184.8712)
1021,0,2,tensor(602.5831),tensor(187.4574)
1021,0,3,tensor(701.2990),tensor(201.6937)
1021,0,4,tensor(568.9590),tensor(208.0235)
1021,0,5,tensor(795.5146),tensor(371.3537)
1021,0,6,tensor(501.4493),tensor(379.8489)
1021,0,7,tensor(848.7873),tensor(584.5313)
1021,0,8,tensor(455.7208),tensor(596.9659)
1021,0,9,tensor(706.2341),tensor(556.0031)
1021,0,10,tensor(511.3111),tensor(602.2328)
1021,0,11,tensor(734.8732),tensor(694.0610)
1021,0,12,tensor(559.5296),tensor(690.5298)
1021,0,13,tensor(707.0187),tensor(704.1528)
1021,0,14,tensor(572.4059),tensor(661.3362)
1021,0,15,tensor(688.4037),tensor(720.)
1021,0,16,tensor(721.3100),tensor(666.9458)
1022,0,0,tensor(630.6074),tensor(215.0282)
1022,0,1,tensor(659.4342),tensor(185.8962)
1022,0,2,tensor(602.3505),tensor(188.2370)
1022,0,3,tensor(701.7294),tensor(202.5986)
1022,0,4,tensor(568.8901),tensor(208.3948)
1022,0,5,tensor(795.9472),tensor(372.6379)
1022,0,6,tensor(500.7030),tensor(380.4071)
1022,0,7,tensor(849.0524),tensor(586.7207)
1022,0,8,tensor(455.1995),tensor(598.0646)
1022,0,9,tensor(707.9879),tensor(558.7411)
1022,0,10,tensor(507.2218),tensor(604.3935)
1022,0,11,tensor(733.2197),tensor(696.3395)
1022,0,12,tensor(557.8938),tensor(692.1758)
1022,0,13,tensor(704.5134),tensor(707.1177)
1022,0,14,tensor(573.3003),tensor(661.9227)
1022,0,15,tensor(686.2771),tensor(720.)
1022,0,16,tensor(726.2200),tensor(667.8187)
1023,0,0,tensor(630.8207),tensor(215.8031)
1023,0,1,tensor(659.7787),tensor(186.7040)
1023,0,2,tensor(602.7434),tensor(188.8403)
1023,0,3,tensor(702.2559),tensor(203.0997)
1023,0,4,tensor(569.4377),tensor(208.4565)
1023,0,5,tensor(796.0224),tensor(373.0727)
1023,0,6,tensor(500.7691),tensor(380.0813)
1023,0,7,tensor(847.8373),tensor(586.7717)
1023,0,8,tensor(454.1488),tensor(596.6198)
1023,0,9,tensor(708.0457),tensor(562.0176)
1023,0,10,tensor(502.0618),tensor(607.6754)
1023,0,11,tensor(733.2774),tensor(695.0593)
1023,0,12,tensor(558.3193),tensor(690.5869)
1023,0,13,tensor(705.6519),tensor(709.7041)
1023,0,14,tensor(575.5938),tensor(663.0453)
1023,0,15,tensor(690.1136),tensor(720.)
1023,0,16,tensor(730.9482),tensor(667.0532)
1024,0,0,tensor(631.7372),tensor(216.2974)
1024,0,1,tensor(660.3856),tensor(186.1934)
1024,0,2,tensor(603.2276),tensor(189.3525)
1024,0,3,tensor(703.2423),tensor(201.9926)
1024,0,4,tensor(570.3060),tensor(209.3217)
1024,0,5,tensor(795.7277),tensor(375.9316)
1024,0,6,tensor(500.7476),tensor(384.5609)
1024,0,7,tensor(848.1693),tensor(590.7974)
1024,0,8,tensor(448.1843),tensor(600.5173)
1024,0,9,tensor(748.1908),tensor(593.5619)
1024,0,10,tensor(495.7089),tensor(616.8140)
1024,0,11,tensor(737.7571),tensor(692.1017)
1024,0,12,tensor(565.2611),tensor(689.6542)
1024,0,13,tensor(699.6934),tensor(685.3141)
1024,0,14,tensor(569.8403),tensor(639.3088)
1024,0,15,tensor(696.8973),tensor(720.)
1024,0,16,tensor(735.3235),tensor(640.9175)
1025,0,0,tensor(632.1120),tensor(216.3967)
1025,0,1,tensor(660.9153),tensor(186.4626)
1025,0,2,tensor(603.7017),tensor(189.4484)
1025,0,3,tensor(703.8211),tensor(202.3897)
1025,0,4,tensor(570.6072),tensor(209.2440)
1025,0,5,tensor(795.4064),tensor(374.7567)
1025,0,6,tensor(501.0244),tensor(383.9797)
1025,0,7,tensor(849.0681),tensor(588.1713)
1025,0,8,tensor(449.1852),tensor(599.8720)
1025,0,9,tensor(746.2654),tensor(590.9397)
1025,0,10,tensor(499.8614),tensor(614.6797)
1025,0,11,tensor(737.8218),tensor(689.3511)
1025,0,12,tensor(565.2562),tensor(687.4549)
1025,0,13,tensor(701.6628),tensor(682.8816)
1025,0,14,tensor(570.2765),tensor(639.4005)
1025,0,15,tensor(695.6663),tensor(719.4021)
1025,0,16,tensor(733.2421),tensor(642.3152)
1026,0,0,tensor(632.3101),tensor(215.9411)
1026,0,1,tensor(661.5319),tensor(186.3630)
1026,0,2,tensor(604.2277),tensor(189.2498)
1026,0,3,tensor(704.9783),tensor(203.3645)
1026,0,4,tensor(571.7391),tensor(209.9729)
1026,0,5,tensor(798.1317),tensor(376.6937)
1026,0,6,tensor(501.2814),tensor(384.3436)
1026,0,7,tensor(849.4333),tensor(591.5706)
1026,0,8,tensor(447.4359),tensor(599.3408)
1026,0,9,tensor(731.3840),tensor(581.3101)
1026,0,10,tensor(498.3459),tensor(614.5862)
1026,0,11,tensor(738.6721),tensor(690.0217)
1026,0,12,tensor(564.2756),tensor(687.2105)
1026,0,13,tensor(700.1060),tensor(676.6000)
1026,0,14,tensor(567.2374),tensor(633.5227)
1026,0,15,tensor(696.9314),tensor(711.2572)
1026,0,16,tensor(734.7872),tensor(636.8922)
1027,0,0,tensor(632.9166),tensor(216.0710)
1027,0,1,tensor(662.6368),tensor(186.7902)
1027,0,2,tensor(604.8088),tensor(188.3666)
1027,0,3,tensor(706.2054),tensor(203.4174)
1027,0,4,tensor(571.6255),tensor(207.7562)
1027,0,5,tensor(800.2784),tensor(376.5519)
1027,0,6,tensor(500.8177),tensor(381.2188)
1027,0,7,tensor(853.6812),tensor(589.6338)
1027,0,8,tensor(450.1335),tensor(594.3331)
1027,0,9,tensor(734.8481),tensor(575.6614)
1027,0,10,tensor(486.8308),tensor(610.5811)
1027,0,11,tensor(735.9914),tensor(696.7111)
1027,0,12,tensor(560.3068),tensor(691.0024)
1027,0,13,tensor(712.0150),tensor(707.0789)
1027,0,14,tensor(580.4988),tensor(653.0312)
1027,0,15,tensor(703.7828),tensor(720.)
1027,0,16,tensor(744.0504),tensor(655.7584)
1028,0,0,tensor(633.5563),tensor(215.8701)
1028,0,1,tensor(663.0809),tensor(186.7181)
1028,0,2,tensor(605.4030),tensor(188.2981)
1028,0,3,tensor(706.0999),tensor(203.4795)
1028,0,4,tensor(571.8579),tensor(207.8999)
1028,0,5,tensor(799.4471),tensor(376.1378)
1028,0,6,tensor(501.4815),tensor(380.8474)
1028,0,7,tensor(852.3697),tensor(589.3030)
1028,0,8,tensor(450.5854),tensor(593.9436)
1028,0,9,tensor(730.5219),tensor(571.0004)
1028,0,10,tensor(485.2285),tensor(609.3541)
1028,0,11,tensor(735.0884),tensor(695.4266)
1028,0,12,tensor(559.9393),tensor(689.8147)
1028,0,13,tensor(712.1771),tensor(705.1129)
1028,0,14,tensor(580.3311),tensor(652.3630)
1028,0,15,tensor(703.3028),tensor(720.)
1028,0,16,tensor(741.0234),tensor(656.0076)
1029,0,0,tensor(634.4904),tensor(216.3077)
1029,0,1,tensor(664.1394),tensor(186.9055)
1029,0,2,tensor(606.0170),tensor(188.4991)
1029,0,3,tensor(707.2064),tensor(203.5760)
1029,0,4,tensor(572.0688),tensor(208.1374)
1029,0,5,tensor(801.4016),tensor(377.8873)
1029,0,6,tensor(500.7203),tensor(381.4665)
1029,0,7,tensor(852.0405),tensor(593.6605)
1029,0,8,tensor(450.4145),tensor(596.4639)
1029,0,9,tensor(724.9708),tensor(566.8130)
1029,0,10,tensor(488.1168),tensor(611.4722)
1029,0,11,tensor(733.9677),tensor(697.6835)
1029,0,12,tensor(557.5058),tensor(691.2461)
1029,0,13,tensor(708.8832),tensor(702.3816)
1029,0,14,tensor(578.6084),tensor(647.8794)
1029,0,15,tensor(699.5285),tensor(720.)
1029,0,16,tensor(741.5301),tensor(653.0455)
1030,0,0,tensor(634.9783),tensor(216.7676)
1030,0,1,tensor(664.6817),tensor(187.2465)
1030,0,2,tensor(606.6640),tensor(188.6215)
1030,0,3,tensor(707.8433),tensor(203.4811)
1030,0,4,tensor(572.9960),tensor(207.4707)
1030,0,5,tensor(801.0492),tensor(378.1170)
1030,0,6,tensor(501.6925),tensor(381.7507)
1030,0,7,tensor(851.3118),tensor(593.6651)
1030,0,8,tensor(451.9160),tensor(597.6813)
1030,0,9,tensor(731.3389),tensor(570.4722)
1030,0,10,tensor(490.9706),tensor(610.8308)
1030,0,11,tensor(734.9539),tensor(699.3359)
1030,0,12,tensor(559.5405),tensor(693.1200)
1030,0,13,tensor(710.5878),tensor(705.3184)
1030,0,14,tensor(581.0526),tensor(650.4283)
1030,0,15,tensor(700.0354),tensor(720.)
1030,0,16,tensor(742.5959),tensor(655.9010)
1031,0,0,tensor(635.7886),tensor(216.9328)
1031,0,1,tensor(664.9631),tensor(186.5586)
1031,0,2,tensor(606.4652),tensor(189.0144)
1031,0,3,tensor(708.2146),tensor(201.8641)
1031,0,4,tensor(572.3356),tensor(208.4126)
1031,0,5,tensor(801.6454),tensor(377.9021)
1031,0,6,tensor(501.7680),tensor(382.6622)
1031,0,7,tensor(849.6141),tensor(596.0694)
1031,0,8,tensor(453.3625),tensor(600.2852)
1031,0,9,tensor(735.0813),tensor(578.1691)
1031,0,10,tensor(494.7184),tensor(615.1105)
1031,0,11,tensor(734.2535),tensor(701.9998)
1031,0,12,tensor(558.3997),tensor(696.3134)
1031,0,13,tensor(711.5793),tensor(708.5428)
1031,0,14,tensor(582.1989),tensor(652.5057)
1031,0,15,tensor(704.0233),tensor(720.)
1031,0,16,tensor(743.8773),tensor(656.3180)
1032,0,0,tensor(637.6087),tensor(221.2460)
1032,0,1,tensor(666.5659),tensor(190.6584)
1032,0,2,tensor(608.1069),tensor(192.6125)
1032,0,3,tensor(708.5790),tensor(204.1007)
1032,0,4,tensor(572.2479),tensor(209.5934)
1032,0,5,tensor(801.6207),tensor(377.9670)
1032,0,6,tensor(500.2202),tensor(382.0352)
1032,0,7,tensor(848.7543),tensor(595.3096)
1032,0,8,tensor(453.6122),tensor(599.9355)
1032,0,9,tensor(731.8193),tensor(576.8920)
1032,0,10,tensor(495.7829),tensor(615.6482)
1032,0,11,tensor(734.1804),tensor(699.9159)
1032,0,12,tensor(557.8255),tensor(693.6149)
1032,0,13,tensor(710.5626),tensor(708.4043)
1032,0,14,tensor(582.3647),tensor(649.8228)
1032,0,15,tensor(700.7184),tensor(720.)
1032,0,16,tensor(744.4524),tensor(653.1429)
1033,0,0,tensor(637.4924),tensor(224.2659)
1033,0,1,tensor(666.8600),tensor(192.1955)
1033,0,2,tensor(607.9587),tensor(194.4993)
